Date,Open,Close,Volume,gap,upDown
2016-09-23,41.198002,41.490002,14526000,0.7,0
2016-09-26,41.299999,41.798,11972000,1.2,1
2016-09-27,41.93,41.161999,16866000,-1.83,-1
2016-09-28,41.501999,41.254002,10442000,-0.59,0
2016-09-29,41.119999,40.139999,13635000,-2.38,-1
2016-09-30,40.442001,40.806,12931500,0.9,0
2016-10-03,42.459999,42.740002,29999500,0.65,0
2016-10-04,42.619999,42.282001,17707500,-0.79,0
2016-10-05,42.448002,41.692001,9387500,-1.78,-1
2016-10-06,40.492001,40.200001,23517000,-0.72,0
2016-10-07,40.200001,39.321999,17465000,-2.18,-1
2016-10-10,40.27,40.189999,16581500,-0.19,0
2016-10-11,40.369999,40.02,11642000,-0.86,0
2016-10-12,40.189999,40.301998,9853500,0.27,0
2016-10-13,40.099998,40.048,12473000,-0.12,0
2016-10-14,40.132,39.301998,21349500,-2.06,-1
2016-10-17,39.41,38.792,22770500,-1.56,-1
2016-10-18,39.198002,39.82,28402500,1.58,1
2016-10-19,39.948002,40.712002,34956000,1.91,1
2016-10-20,40.424,39.82,25364500,-1.49,-1
2016-10-21,39.720001,40.018002,14717000,0.75,0
2016-10-24,40.200001,40.551998,13758000,0.87,0
2016-10-25,40.580002,40.467999,12225000,-0.27,0
2016-10-26,40.200001,40.448002,28164000,0.61,0
2016-10-27,42.268002,40.801998,65468500,-3.46,-1
2016-10-28,40.799999,39.993999,21400500,-1.97,-1
2016-10-31,40.498001,39.546001,23461500,-2.35,-1
2016-11-01,39.608002,38.158001,35300000,-3.66,-1
2016-11-02,38.009998,37.604,21267000,-1.06,-1
2016-11-03,37.799999,37.484001,13265000,-0.83,0
2016-11-04,37.799999,38.112,25730000,0.82,0
2016-11-07,38.717999,38.641998,19350500,-0.19,0
2016-11-08,38.757999,38.987999,16338000,0.59,0
2016-11-09,37.375999,38.012001,40865500,1.7,1
2016-11-10,38.209999,37.07,33751500,-2.98,-1
2016-11-11,36.848,37.712002,19942500,2.34,1
2016-11-14,37.599998,36.290001,32761000,-3.48,-1
2016-11-15,36.556,36.754002,19510000,0.54,0
2016-11-16,36.529999,36.785999,17172000,0.7,0
2016-11-17,36.698002,37.731998,24435500,2.81,1
2016-11-18,38.130001,37.004002,26051500,-2.95,-1
2016-11-21,37.007999,36.903999,21805000,-0.28,0
2016-11-22,37.167999,38.234001,28017000,2.86,1
2016-11-23,38.122002,38.627998,24459500,1.32,1
2016-11-25,38.728001,39.330002,11830500,1.55,1
2016-11-28,39.096001,39.223999,22646000,0.32,0
2016-11-29,39.112,37.914001,22196500,-3.06,-1
2016-11-30,38.200001,37.880001,17735500,-0.83,0
2016-12-01,37.650002,36.375999,25632000,-3.38,-1
2016-12-02,36.576,36.293999,20211500,-0.77,0
2016-12-05,36.501999,37.360001,20361000,2.35,1
2016-12-06,37.104,37.169998,16958000,0.17,0
2016-12-07,37.23,38.630001,27309500,3.76,1
2016-12-08,38.41,38.458,15970500,0.12,0
2016-12-09,38.174,38.436001,13612500,0.68,0
2016-12-12,38.560001,38.486,12194500,-0.19,0
2016-12-13,38.636002,39.630001,34119500,2.57,1
2016-12-14,39.748001,39.737999,20754500,-0.02,0
2016-12-15,39.681999,39.515999,16098000,-0.41,0
2016-12-16,39.616001,40.498001,18984500,2.22,1
2016-12-19,40.498001,40.546001,17440500,0.11,0
2016-12-20,40.610001,41.757999,23445500,2.82,1
2016-12-21,41.689999,41.540001,26038000,-0.35,0
2016-12-22,41.644001,41.689999,15555500,0.11,0
2016-12-23,41.599998,42.667999,23352500,2.56,1
2016-12-27,42.976002,43.905998,29578500,2.16,1
2016-12-28,44.306,43.948002,18912500,-0.8,0
2016-12-29,43.712002,42.936001,20225000,-1.77,-1
2016-12-30,43.259998,42.737999,23213000,-1.2,-1
2017-01-03,42.972,43.397999,29616500,0.99,0
2017-01-04,42.950001,45.397999,56067500,5.69,1
2017-01-05,45.284,45.349998,29558500,0.14,0
2017-01-06,45.386002,45.801998,27639500,0.91,0
2017-01-09,45.793999,46.256001,19897500,1.0,1
2017-01-10,46.400002,45.973999,18300000,-0.91,0
2017-01-11,45.813999,45.945999,18254000,0.28,0
2017-01-12,45.812,45.917999,18951000,0.23,0
2017-01-13,46.0,47.549999,30465000,3.36,1
2017-01-17,47.34,47.116001,23087500,-0.47,0
2017-01-18,47.330002,47.672001,18845000,0.72,0
2017-01-19,49.450001,48.751999,38661500,-1.41,-1
2017-01-20,49.091999,48.945999,21021500,-0.29,0
2017-01-23,49.169998,49.784,31314500,1.24,1
2017-01-24,50.0,50.922001,24827500,1.84,1
2017-01-25,51.462002,50.894001,25713000,-1.1,-1
2017-01-26,50.858002,50.501999,15760500,-0.69,0
2017-01-27,50.276001,50.59,15831500,0.62,0
2017-01-30,50.506001,50.125999,19005500,-0.75,0
2017-01-31,49.848,50.386002,20580500,1.07,1
2017-02-01,50.610001,49.848,19794000,-1.5,-1
2017-02-02,49.667999,50.310001,12499000,1.29,1
2017-02-03,50.382,50.265999,10933500,-0.23,0
2017-02-06,50.200001,51.554001,17812500,2.69,1
2017-02-07,51.638,51.495998,21224000,-0.27,0
2017-02-08,51.470001,52.416,19665000,1.83,1
2017-02-09,53.25,53.84,39101000,1.1,1
2017-02-10,53.958,53.846001,18098500,-0.2,0
2017-02-13,54.147999,56.119999,35148000,3.64,1
2017-02-14,55.806,56.195999,36726000,0.69,0
2017-02-15,56.0,55.952,24739500,-0.08,0
2017-02-16,55.52,53.790001,35386500,-3.11,-1
2017-02-17,53.16,54.445999,31285500,2.41,1
2017-02-21,55.09,55.478001,28383500,0.7,0
2017-02-22,56.062,54.702,43775000,-2.42,-1
2017-02-23,52.799999,51.198002,74576000,-3.03,-1
2017-02-24,50.532001,51.400002,40858000,1.71,1
2017-02-27,49.633999,49.245998,57304000,-0.78,0
2017-02-28,48.838001,49.998001,30390500,2.37,1
2017-03-01,50.835999,50.004002,24047500,-1.63,-1
2017-03-02,49.942001,50.096001,16759000,0.3,0
2017-03-03,50.147999,50.313999,14597000,0.33,0
2017-03-06,49.582001,50.242001,16777500,1.33,1
2017-03-07,50.383999,49.717999,17297500,-1.32,-1
2017-03-08,49.400002,49.374001,18626000,-0.05,0
2017-03-09,49.526001,48.98,19396500,-1.1,-1
2017-03-10,49.242001,48.737999,15331500,-1.02,-1
2017-03-13,48.964001,49.234001,15113000,0.55,0
2017-03-14,49.222,51.599998,37992000,4.83,1
2017-03-15,51.400002,51.146,26654000,-0.49,0
2017-03-16,52.48,52.41,35661000,-0.13,0
2017-03-17,52.799999,52.299999,32487500,-0.94,0
2017-03-20,52.119999,52.383999,18071500,0.5,0
2017-03-21,52.566002,50.136002,34543000,-4.62,-1
2017-03-22,50.312,51.001999,20296500,1.37,1
2017-03-23,51.077999,50.956001,16601000,-0.23,0
2017-03-24,51.139999,52.632,28236500,2.91,1
2017-03-27,52.119999,54.043999,31154000,3.69,1
2017-03-28,55.403999,55.490002,39938000,0.15,0
2017-03-29,55.667999,55.476002,18381000,-0.34,0
2017-03-30,55.608002,55.584,20742000,-0.04,0
2017-03-31,55.745998,55.66,16473000,-0.15,0
2017-04-03,57.380001,59.703999,69443000,4.05,1
2017-04-04,59.377998,60.740002,50673000,2.29,1
2017-04-05,60.408001,59.0,39404500,-2.33,-1
2017-04-06,59.375999,59.740002,27603000,0.61,0
2017-04-07,59.5,60.507999,22898000,1.69,1
2017-04-10,61.830002,62.478001,38322500,1.04,1
2017-04-11,62.675999,61.742001,28623000,-1.49,-1
2017-04-12,61.268002,59.368,30253500,-3.1,-1
2017-04-13,59.34,60.799999,46423000,2.46,1
2017-04-17,60.540001,60.287998,20693500,-0.41,0
2017-04-18,59.939999,60.049999,15178500,0.18,0
2017-04-19,60.492001,61.104,19490000,1.01,1
2017-04-20,61.301998,60.501999,30747000,-1.3,-1
2017-04-21,60.400002,61.119999,22549000,1.19,1
2017-04-24,61.844002,61.605999,25417500,-0.38,0
2017-04-25,61.599998,62.757999,33688500,1.87,1
2017-04-26,62.473999,62.034,23475000,-0.7,0
2017-04-27,62.338001,61.726002,17343000,-0.98,0
2017-04-28,61.966,62.813999,22527500,1.36,1
2017-05-01,62.976002,64.566002,44148000,2.52,1
2017-05-02,64.800003,63.778,26914000,-1.57,-1
2017-05-03,63.534,62.203999,35667000,-2.09,-1
2017-05-04,61.487999,59.091999,70760000,-3.89,-1
2017-05-05,59.599998,61.669998,40886500,3.47,1
2017-05-08,62.18,61.438,35032500,-1.19,-1
2017-05-09,61.875999,64.251999,48382500,3.83,1
2017-05-10,64.311996,65.043999,28708000,1.13,1
2017-05-11,64.68,64.620003,23769000,-0.09,0
2017-05-12,65.096001,64.961998,20608000,-0.2,0
2017-05-15,63.675999,63.175999,38110000,-0.78,0
2017-05-16,63.518002,63.402,20762500,-0.18,0
2017-05-17,62.877998,61.222,33559500,-2.63,-1
2017-05-18,61.400002,62.612,28269000,1.97,1
2017-05-19,63.099998,62.166,23438000,-1.48,-1
2017-05-22,62.560001,62.07,21646000,-0.78,0
2017-05-23,62.091999,60.771999,21592000,-2.12,-1
2017-05-24,61.301998,62.043999,25166500,1.21,1
2017-05-25,62.203999,63.366001,25070000,1.86,1
2017-05-26,63.456001,65.028,39011000,2.47,1
2017-05-30,65.199997,67.019997,38914500,2.79,1
2017-05-31,67.538002,68.202003,49817000,0.98,0
2017-06-01,68.800003,68.073997,38040000,-1.05,-1
2017-06-02,67.954002,67.970001,27951000,0.02,0
2017-06-05,67.699997,69.463997,33922000,2.6,1
2017-06-06,68.940002,70.57,55434000,2.36,1
2017-06-07,71.267998,71.93,46990000,0.92,0
2017-06-08,72.75,74.0,45307500,1.71,1
2017-06-09,74.884003,71.463997,86307000,-4.56,-1
2017-06-12,71.598,71.802002,52588500,0.28,0
2017-06-13,73.524002,75.190002,59039500,2.26,1
2017-06-14,76.218002,76.132004,64092000,-0.11,0
2017-06-15,74.5,75.068001,52132500,0.76,0
2017-06-16,75.596001,74.279999,33655000,-1.74,-1
2017-06-19,75.0,73.959999,32746500,-1.38,-1
2017-06-20,75.334,74.447998,37193500,-1.17,-1
2017-06-21,74.870003,75.279999,24616000,0.54,0
2017-06-22,75.598,76.522003,37649000,1.22,1
2017-06-23,76.489998,76.690002,32229000,0.26,0
2017-06-26,77.337997,75.498001,33020500,-2.37,-1
2017-06-27,75.279999,72.473999,34982000,-3.72,-1
2017-06-28,73.335999,74.248001,31512500,1.24,1
2017-06-29,74.122002,72.150002,41105000,-2.66,-1
2017-06-30,72.741997,72.321999,29242500,-0.57,0
2017-07-03,74.047997,70.524002,31527000,-4.75,-1
2017-07-05,69.440002,65.417999,85233500,-5.79,-1
2017-07-06,63.452,61.765999,96622500,-2.65,-1
2017-07-07,62.700001,62.644001,70884500,-0.08,0
2017-07-10,62.580002,63.209999,69104500,1.0,1
2017-07-11,63.200001,65.444,57797000,3.55,1
2017-07-12,66.080002,65.903999,51730500,-0.26,0
2017-07-13,66.022003,64.681999,42972500,-2.02,-1
2017-07-14,64.638,65.556,28126000,1.42,1
2017-07-17,65.108002,63.914001,49384500,-1.83,-1
2017-07-18,63.5,65.648003,31868500,3.38,1
2017-07-19,65.646004,65.052002,31785000,-0.9,0
2017-07-20,65.379997,65.984001,25831000,0.92,0
2017-07-21,65.891998,65.68,24508000,-0.32,0
2017-07-24,66.047997,68.503998,43185500,3.71,1
2017-07-25,69.0,67.919998,34946000,-1.56,-1
2017-07-26,68.071999,68.769997,24104000,1.02,1
2017-07-27,69.199997,66.891998,41512000,-3.33,-1
2017-07-28,67.377998,67.014,24402000,-0.54,0
2017-07-31,67.099998,64.694,42675500,-3.58,-1
2017-08-01,64.599998,63.914001,41515500,-1.06,-1
2017-08-02,63.787998,65.178001,65457500,2.17,1
2017-08-03,69.066002,69.417999,67675000,0.5,0
2017-08-04,69.400002,71.382004,46344500,2.85,1
2017-08-07,71.470001,71.033997,31622500,-0.61,0
2017-08-08,71.505997,73.043999,37249000,2.15,1
2017-08-09,72.199997,72.706001,34460500,0.7,0
2017-08-10,72.32,71.080002,35464500,-1.71,-1
2017-08-11,71.393997,71.573997,21829000,0.25,0
2017-08-14,72.926003,72.760002,22596000,-0.22,0
2017-08-15,73.040001,72.466003,15425500,-0.78,0
2017-08-16,72.599998,72.582001,17069000,-0.02,0
2017-08-17,72.241997,70.384003,25138500,-2.57,-1
2017-08-18,70.582001,69.491997,27041000,-1.54,-1
2017-08-21,69.164001,67.571999,32477000,-2.3,-1
2017-08-22,68.225998,68.269997,21610000,0.06,0
2017-08-23,67.797997,70.554001,24772500,4.06,1
2017-08-24,70.503998,70.585999,22923500,0.11,0
2017-08-25,70.848,69.610001,17420000,-1.74,-1
2017-08-28,69.456001,69.132004,18820000,-0.46,0
2017-08-29,67.896004,69.472,20368500,2.32,1
2017-08-30,69.933998,70.636002,17064500,1.0,1
2017-08-31,70.709999,71.18,20364000,0.66,0
2017-09-01,71.223999,71.080002,15247500,-0.2,0
2017-09-05,70.760002,69.917999,19175500,-1.18,-1
2017-09-06,69.900002,68.905998,20457000,-1.42,-1
2017-09-07,69.195999,70.122002,21196000,1.33,1
2017-09-08,69.797997,68.68,16317500,-1.6,-1
2017-09-11,70.269997,72.737999,38335500,3.51,1
2017-09-12,72.898003,72.550003,29864500,-0.47,0
2017-09-13,72.764,73.246002,20926000,0.66,0
2017-09-14,72.865997,75.528,36012500,3.65,1
2017-09-15,74.902,75.961998,27102500,1.41,1
2017-09-18,76.050003,77.0,35940000,1.24,1
2017-09-19,76.0,75.019997,32259500,-1.28,-1
2017-09-20,74.599998,74.781998,24595500,0.24,0
2017-09-21,74.980003,73.295998,23091000,-2.24,-1
2017-09-22,73.297997,70.218002,40797000,-4.2,-1
2017-09-25,70.629997,68.998001,38029500,-2.31,-1
2017-09-26,70.185997,69.050003,35781500,-1.61,-1
2017-09-27,69.980003,68.194,30301500,-2.55,-1
2017-09-28,67.975998,67.919998,26598000,-0.08,0
2017-09-29,68.372002,68.220001,25535500,-0.22,0
2017-10-02,68.503998,68.306,26434000,-0.28,0
2017-10-03,67.18,69.627998,50768000,3.64,1
2017-10-04,70.25,71.001999,40817500,1.07,1
2017-10-05,71.199997,71.066002,20858500,-0.18,0
2017-10-06,70.620003,71.375999,21487500,1.07,1
2017-10-09,69.93,68.587997,37468500,-1.91,-1
2017-10-10,69.360001,71.117996,34892500,2.53,1
2017-10-11,70.778,70.919998,22504000,0.2,0
2017-10-12,70.589996,71.136002,20435000,0.77,0
2017-10-13,71.396004,71.113998,17702500,-0.39,0
2017-10-16,70.751999,70.120003,26877500,-0.89,0
2017-10-17,70.181999,71.150002,16466500,1.37,1
2017-10-18,71.194,71.93,24695500,1.03,1
2017-10-19,71.112,70.362,25309000,-1.05,-1
2017-10-20,70.538002,69.019997,24652000,-2.15,-1
2017-10-23,69.975998,67.403999,28736500,-3.67,-1
2017-10-24,67.760002,67.468002,22458500,-0.43,0
2017-10-25,67.339996,65.167999,42970500,-3.22,-1
2017-10-26,65.556,65.234001,25117500,-0.49,0
2017-10-27,63.950001,64.174004,34898500,0.35,0
2017-10-30,63.835999,64.015999,21272000,0.28,0
2017-10-31,64.045998,66.306,28361500,3.52,1
2017-11-01,66.449997,64.216003,42286500,-3.36,-1
2017-11-02,60.026001,59.852001,98957000,-0.28,0
2017-11-03,59.900002,61.217999,44470000,2.2,1
2017-11-06,61.400002,60.556,32430000,-1.37,-1
2017-11-07,60.203999,61.209999,26471500,1.67,1
2017-11-08,61.099998,60.877998,23626500,-0.36,0
2017-11-09,60.5,60.598,27235500,0.16,0
2017-11-10,60.5,60.598,23127000,0.16,0
2017-11-13,60.026001,63.080002,37924500,5.08,1
2017-11-14,63.0,61.740002,28380500,-1.99,-1
2017-11-15,61.202,62.259998,29893500,1.72,1
2017-11-16,62.798,62.5,29110500,-0.47,0
2017-11-17,65.134003,63.009998,68675500,-3.26,-1
2017-11-20,62.757999,61.748001,41238500,-1.6,-1
2017-11-21,62.172001,63.562,36306500,2.23,1
2017-11-22,63.354,62.52,24588000,-1.31,-1
2017-11-24,62.757999,63.110001,16220500,0.56,0
2017-11-27,62.650002,63.362,22779500,1.13,1
2017-11-28,63.271999,63.509998,24747500,0.37,0
2017-11-29,63.459999,61.507999,43837000,-3.07,-1
2017-11-30,61.712002,61.77,21758000,0.09,0
2017-12-01,61.088001,61.306,21464500,0.35,0
2017-12-04,61.299999,61.040001,29175500,-0.42,0
2017-12-05,60.400002,60.740002,23232500,0.56,0
2017-12-06,60.02,62.652,35976500,4.38,1
2017-12-07,62.400002,62.248001,23903000,-0.24,0
2017-12-08,62.919998,63.026001,17342500,0.16,0
2017-12-11,62.925999,65.781998,39690000,4.53,1
2017-12-12,66.089996,68.206001,43666000,3.2,1
2017-12-13,68.185997,67.806,31107500,-0.55,0
2017-12-14,68.202003,67.578003,28999500,-0.91,0
2017-12-15,68.407997,68.690002,34666000,0.41,0
2017-12-18,68.980003,67.774002,27381000,-1.74,-1
2017-12-19,68.052002,66.220001,34125000,-2.69,-1
2017-12-20,66.538002,65.795998,29769000,-1.11,-1
2017-12-21,65.917999,66.332001,21926000,0.62,0
2017-12-22,65.902,65.040001,21079000,-1.3,-1
2017-12-26,64.765999,63.458,21892000,-2.01,-1
2017-12-27,63.200001,62.327999,23560500,-1.37,-1
2017-12-28,62.349998,63.071999,21581500,1.15,1
2017-12-29,63.236,62.27,18886000,-1.52,-1
2018-01-02,62.400002,64.106003,21761000,2.73,1
2018-01-03,64.199997,63.450001,22607500,-1.16,-1
2018-01-04,62.574001,62.924,49731500,0.55,0
2018-01-05,63.324001,63.316002,22956000,-0.01,0
2018-01-08,63.200001,67.281998,49297000,6.45,1
2018-01-09,67.031998,66.737999,35733000,-0.43,0
2018-01-10,66.440002,66.959999,21549500,0.78,0
2018-01-11,67.047997,67.589996,33227500,0.8,0
2018-01-12,67.725998,67.244003,24125500,-0.71,0
2018-01-16,67.508003,68.012001,32371500,0.74,0
2018-01-17,68.094002,69.431999,35517500,1.96,1
2018-01-18,69.134003,68.914001,28429000,-0.31,0
2018-01-19,69.0,70.003998,24441500,1.45,1
2018-01-22,69.879997,70.311996,31052000,0.61,0
2018-01-23,72.0,70.557999,27327000,-2.0,-1
2018-01-24,70.916,69.178001,26437500,-2.45,-1
2018-01-25,69.653999,67.528,33701500,-3.05,-1
2018-01-26,68.300003,68.57,22697000,0.39,0
2018-01-29,67.970001,69.905998,23735500,2.84,1
2018-01-30,69.028,69.164001,23588500,0.19,0
2018-01-31,69.501999,70.862,31070500,1.95,1
2018-02-01,70.199997,69.849998,20988500,-0.49,0
2018-02-02,69.688004,68.75,18524000,-1.34,-1
2018-02-05,67.594002,66.625999,22320500,-1.43,-1
2018-02-06,65.042,66.793999,25442000,2.69,1
2018-02-07,67.797997,69.0,34846000,1.77,1
2018-02-08,68.662003,63.046001,51573000,-8.17,-1
2018-02-09,63.986,62.084,64668500,-2.97,-1
2018-02-12,63.226002,63.146,31139000,-0.12,0
2018-02-13,63.004002,64.732002,22801000,2.74,1
2018-02-14,64.167999,64.461998,19753500,0.45,0
2018-02-15,64.900002,66.814003,29564500,2.94,1
2018-02-16,66.5,67.098,28213000,0.89,0
2018-02-20,66.893997,66.954002,20047000,0.08,0
2018-02-21,67.206001,66.660004,16098000,-0.81,0
2018-02-22,67.106003,69.234001,34849000,3.17,1
2018-02-23,69.566002,70.410004,29087000,1.21,1
2018-02-26,70.699997,71.484001,21700000,1.1,1
2018-02-27,71.25,70.197998,23987000,-1.47,-1
2018-02-28,70.514,68.612,30348500,-2.69,-1
2018-03-01,69.001999,66.185997,34428000,-4.08,-1
2018-03-02,65.396004,67.024002,25464000,2.48,1
2018-03-05,66.477997,66.669998,19119000,0.28,0
2018-03-06,66.75,65.639999,21428500,-1.66,-1
2018-03-07,65.087997,66.459999,25036500,2.1,1
2018-03-08,66.571999,65.82,17831000,-1.12,-1
2018-03-09,64.82,65.433998,27534000,0.94,0
2018-03-12,65.722,69.101997,41320000,5.14,1
2018-03-13,65.722,68.367996,29829000,4.02,1
2018-03-14,67.351997,65.325996,39837000,-3.0,-1
2018-03-15,65.875999,65.120003,32824000,-1.14,-1
2018-03-16,64.585999,64.269997,30586500,-0.48,0
2018-03-19,63.299999,62.712002,37421500,-0.92,0
2018-03-20,62.973999,62.110001,23821500,-1.37,-1
2018-03-21,62.049999,63.306,29792000,2.02,1
2018-03-22,62.778,61.82,24699000,-1.52,-1
2018-03-23,62.25,60.307999,33274500,-3.11,-1
2018-03-26,61.467999,60.835999,41876000,-1.02,-1
2018-03-27,60.799999,55.835999,69360000,-8.16,-1
2018-03-28,52.916,51.556,105007000,-2.57,-1
2018-03-29,51.298,53.226002,75853500,3.75,1
2018-04-02,51.251999,50.495998,80570000,-1.47,-1
2018-04-03,53.964001,53.506001,94222000,-0.84,0
2018-04-04,50.556,57.388,99483500,13.51,1
2018-04-05,57.868,61.144001,95605500,5.66,1
2018-04-06,60.200001,59.860001,67601500,-0.56,0
2018-04-09,60.074001,57.931999,51249000,-3.56,-1
2018-04-10,59.793999,60.939999,54949000,1.91,1
2018-04-11,60.147999,60.186001,37414500,0.06,0
2018-04-12,60.464001,58.816002,38044000,-2.72,-1
2018-04-13,60.720001,60.068001,36636000,-1.07,-1
2018-04-16,59.799999,58.242001,31692500,-2.6,-1
2018-04-17,57.773998,57.537998,35000000,-0.4,0
2018-04-18,58.216,58.669998,32788500,0.77,0
2018-04-19,58.216,60.015999,30453000,3.09,1
2018-04-20,59.034,58.048,28139500,-1.67,-1
2018-04-23,58.257999,56.674,24467000,-2.71,-1
2018-04-24,57.0,56.692001,28426500,-0.54,0
2018-04-25,56.700001,56.138,20068000,-0.99,0
2018-04-26,55.75,57.096001,21780000,2.41,1
2018-04-27,57.074001,58.816002,21823000,3.05,1
2018-04-30,58.722,58.779999,21141000,0.09,0
2018-05-01,58.702,59.984001,23128000,2.18,1
2018-05-02,59.714001,60.23,44852000,0.86,0
2018-05-03,55.757999,56.889999,86760500,2.03,1
2018-05-04,56.599998,58.818001,42847000,3.91,1
2018-05-07,59.5,60.554001,43391000,1.77,1
2018-05-08,60.16,60.394001,29650000,0.38,0
2018-05-09,60.082001,61.369999,28637000,2.14,1
2018-05-10,61.5,61.004002,28258000,-0.8,0
2018-05-11,61.540001,60.212002,23398000,-2.15,-1
2018-05-14,60.664001,58.394001,36434000,-3.74,-1
2018-05-15,57.001999,56.835999,47596000,-0.29,0
2018-05-16,56.765999,57.296001,28370000,0.93,0
2018-05-17,57.18,56.908001,22103000,-0.47,0
2018-05-18,56.93,55.363998,36259500,-2.75,-1
2018-05-21,56.265999,56.897999,45913000,1.12,1
2018-05-22,57.551998,55.001999,44729000,-4.43,-1
2018-05-23,55.551998,55.813999,29925500,0.47,0
2018-05-24,55.68,55.57,20883500,-0.19,0
2018-05-25,55.526001,55.77,19375500,0.43,0
2018-05-29,55.702,56.751999,28333000,1.88,1
2018-05-30,56.658001,58.344002,37448500,2.97,1
2018-05-31,57.442001,56.945999,29598500,-0.86,0
2018-06-01,57.172001,58.363998,27122000,2.08,1
2018-06-04,58.868,59.348,23989000,0.81,0
2018-06-05,59.540001,58.226002,29976000,-2.2,-1
2018-06-06,60.099998,63.900002,93836500,6.32,1
2018-06-07,63.23,63.217999,71726500,-0.01,0
2018-06-08,63.799999,63.532001,41026000,-0.42,0
2018-06-11,64.501999,66.419998,65917500,2.97,1
2018-06-12,68.940002,68.554001,111737000,-0.55,0
2018-06-13,69.342003,68.956001,47349000,-0.55,0
2018-06-14,69.526001,71.543999,54905000,2.9,1
2018-06-15,70.767998,71.634003,54241500,1.22,1
2018-06-18,71.080002,74.166,60366000,4.34,1
2018-06-19,73.031998,70.510002,63809500,-3.45,-1
2018-06-20,71.608002,72.444,41918500,1.16,1
2018-06-21,72.400002,69.501999,39835500,-4.0,-1
2018-06-22,70.307999,66.725998,51330500,-5.09,-1
2018-06-25,66.024002,66.601997,34656500,0.87,0
2018-06-26,67.209999,68.400002,37262500,1.77,1
2018-06-27,69.0,68.900002,41668500,-0.14,0
2018-06-28,69.732002,69.986,41990000,0.36,0
2018-06-29,70.666,68.589996,32462000,-2.93,-1
2018-07-02,72.014,67.014,93799000,-6.94,-1
2018-07-03,66.349998,62.172001,61413000,-6.29,-1
2018-07-05,62.751999,61.832001,87382000,-1.46,-1
2018-07-06,60.990002,61.779999,44327500,1.29,1
2018-07-09,62.397999,63.702,37984000,2.08,1
2018-07-10,64.912003,64.494003,47357500,-0.64,0
2018-07-11,63.16,63.792,24420500,1.0,1
2018-07-12,64.286003,63.341999,28606000,-1.46,-1
2018-07-13,63.116001,63.773998,29349000,1.04,1
2018-07-16,62.341999,62.02,39093500,-0.51,0
2018-07-17,61.762001,64.538002,34981000,4.49,1
2018-07-18,65.0,64.769997,28121000,-0.35,0
2018-07-19,63.265999,64.045998,29576500,1.23,1
2018-07-20,64.246002,62.716,25811000,-2.38,-1
2018-07-23,60.368,60.639999,54964500,0.45,0
2018-07-24,60.883999,59.486,47954000,-2.29,-1
2018-07-25,59.348,61.748001,35377000,4.04,1
2018-07-26,60.970001,61.330002,23152500,0.59,0
2018-07-27,61.450001,59.436001,28516500,-3.27,-1
2018-07-30,59.18,58.034,34070500,-1.93,-1
2018-07-31,58.450001,59.627998,25384500,2.01,1
2018-08-01,59.598,60.167999,50647000,0.95,0
2018-08-02,65.688004,69.907997,116075000,6.42,1
2018-08-03,69.561996,69.634003,68282500,0.1,0
2018-08-06,69.092003,68.398003,42821500,-1.0,-1
2018-08-07,68.767998,75.914001,154379000,10.39,1
2018-08-08,73.818001,74.068001,122856000,0.33,0
2018-08-09,73.110001,70.489998,85919000,-3.58,-1
2018-08-10,70.800003,71.098,57760000,0.42,0
2018-08-13,72.225998,71.281998,52319500,-1.3,-1
2018-08-14,71.690002,69.528,34932000,-3.01,-1
2018-08-15,68.382004,67.737999,45506500,-0.94,0
2018-08-16,67.982002,67.089996,30320000,-1.31,-1
2018-08-17,64.699997,61.099998,94793000,-5.56,-1
2018-08-20,58.34,61.688,87011500,5.73,1
2018-08-21,62.122002,64.379997,65861000,3.63,1
2018-08-22,64.174004,64.328003,29730000,0.23,0
2018-08-23,63.827999,64.019997,25736500,0.3,0
2018-08-24,64.139999,64.564003,18013000,0.66,0
2018-08-27,63.599998,63.854,65396500,0.39,0
2018-08-28,63.681999,62.372002,38245500,-2.05,-1
2018-08-29,62.054001,61.001999,37237000,-1.69,-1
2018-08-30,60.452,60.630001,36083500,0.29,0
2018-08-31,60.400002,60.332001,26875500,-0.11,0
2018-09-04,59.388,57.790001,41752500,-2.69,-1
2018-09-05,57.009998,56.147999,38604000,-1.51,-1
2018-09-06,56.959999,56.189999,37404000,-1.35,-1
2018-09-07,52.02,52.647999,112459500,1.2,1
2018-09-10,54.652,57.099998,71417500,4.47,1
2018-09-11,55.894001,55.888,45850000,-0.01,0
2018-09-12,56.287998,58.108002,50077000,3.23,1
2018-09-13,57.604,57.891998,31701500,0.49,0
2018-09-14,57.751999,59.040001,33828000,2.23,1
2018-09-17,58.007999,58.967999,34438000,1.65,1
2018-09-18,59.338001,56.992001,82737500,-3.95,-1
2018-09-19,56.102001,59.804001,41474500,6.59,1
2018-09-20,60.712002,59.666,36747000,-1.72,-1
2018-09-21,59.540001,59.82,25252500,0.47,0
2018-09-24,59.695999,59.936001,24215000,0.4,0
2018-09-25,60.0,60.198002,22408500,0.33,0
2018-09-26,60.382,61.916,39216000,2.54,1
2018-09-27,62.580002,61.504002,42545500,-1.71,-1
2018-09-28,54.051998,52.953999,168248500,-2.03,-1
2018-10-01,61.153999,62.139999,108888000,1.61,1
2018-10-02,62.790001,60.203999,58717500,-4.11,-1
2018-10-03,60.666,58.959999,39975000,-2.81,-1
